model_type,dataset_type,stem,original_path,watermarked_path,logmel_score,stft_score
wavmark,bonafide,E_0006199198,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006199198.flac,watermarked_audios/wavmark/bonafide/E_0006199198_watermarked.flac,1.1912376880645752,1.6951888799667358
wavmark,bonafide,E_0007214881,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007214881.flac,watermarked_audios/wavmark/bonafide/E_0007214881_watermarked.flac,1.6028703451156616,1.7831430435180664
wavmark,bonafide,E_0007526735,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007526735.flac,watermarked_audios/wavmark/bonafide/E_0007526735_watermarked.flac,0.7318904995918274,1.631849765777588
wavmark,bonafide,E_0004199501,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004199501.flac,watermarked_audios/wavmark/bonafide/E_0004199501_watermarked.flac,1.6185842752456665,1.796681523323059
wavmark,bonafide,E_0000257343,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000257343.flac,watermarked_audios/wavmark/bonafide/E_0000257343_watermarked.flac,1.3801040649414062,1.9330421686172485
wavmark,bonafide,E_0003175356,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003175356.flac,watermarked_audios/wavmark/bonafide/E_0003175356_watermarked.flac,1.6671760082244873,1.8052785396575928
wavmark,bonafide,E_0000657716,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000657716.flac,watermarked_audios/wavmark/bonafide/E_0000657716_watermarked.flac,1.5535231828689575,1.6029034852981567
wavmark,bonafide,E_0004036220,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004036220.flac,watermarked_audios/wavmark/bonafide/E_0004036220_watermarked.flac,1.2871315479278564,1.138875126838684
wavmark,bonafide,E_0006971268,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006971268.flac,watermarked_audios/wavmark/bonafide/E_0006971268_watermarked.flac,1.3960074186325073,1.4623160362243652
wavmark,bonafide,E_0007753686,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007753686.flac,watermarked_audios/wavmark/bonafide/E_0007753686_watermarked.flac,1.8426706790924072,1.902112364768982
wavmark,bonafide,E_0002725754,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002725754.flac,watermarked_audios/wavmark/bonafide/E_0002725754_watermarked.flac,1.9542121887207031,1.774919033050537
wavmark,bonafide,E_0008864076,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008864076.flac,watermarked_audios/wavmark/bonafide/E_0008864076_watermarked.flac,2.02860951423645,1.9429903030395508
wavmark,bonafide,E_0000078124,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000078124.flac,watermarked_audios/wavmark/bonafide/E_0000078124_watermarked.flac,1.513891577720642,2.2365052700042725
wavmark,bonafide,E_0000421660,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000421660.flac,watermarked_audios/wavmark/bonafide/E_0000421660_watermarked.flac,0.6107587218284607,1.1193815469741821
wavmark,bonafide,E_0001595909,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001595909.flac,watermarked_audios/wavmark/bonafide/E_0001595909_watermarked.flac,0.9107499122619629,1.3894009590148926
wavmark,bonafide,E_0007074049,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007074049.flac,watermarked_audios/wavmark/bonafide/E_0007074049_watermarked.flac,1.2403168678283691,1.8950433731079102
wavmark,bonafide,E_0004685199,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004685199.flac,watermarked_audios/wavmark/bonafide/E_0004685199_watermarked.flac,1.1748472452163696,1.563279390335083
wavmark,bonafide,E_0001438350,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001438350.flac,watermarked_audios/wavmark/bonafide/E_0001438350_watermarked.flac,0.8566443920135498,0.8089197874069214
wavmark,bonafide,E_0002462619,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002462619.flac,watermarked_audios/wavmark/bonafide/E_0002462619_watermarked.flac,0.9914031028747559,1.4129105806350708
wavmark,bonafide,E_0009026444,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009026444.flac,watermarked_audios/wavmark/bonafide/E_0009026444_watermarked.flac,1.993115782737732,2.236898422241211
wavmark,bonafide,E_0003238793,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003238793.flac,watermarked_audios/wavmark/bonafide/E_0003238793_watermarked.flac,0.9413247108459473,1.482990026473999
wavmark,bonafide,E_0006009442,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006009442.flac,watermarked_audios/wavmark/bonafide/E_0006009442_watermarked.flac,0.7901700139045715,1.8259854316711426
wavmark,bonafide,E_0003446314,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003446314.flac,watermarked_audios/wavmark/bonafide/E_0003446314_watermarked.flac,1.739143967628479,1.7223562002182007
wavmark,bonafide,E_0003410016,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003410016.flac,watermarked_audios/wavmark/bonafide/E_0003410016_watermarked.flac,0.9659139513969421,1.7515076398849487
wavmark,bonafide,E_0006322730,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006322730.flac,watermarked_audios/wavmark/bonafide/E_0006322730_watermarked.flac,1.145250678062439,1.8177857398986816
wavmark,bonafide,E_0008529666,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008529666.flac,watermarked_audios/wavmark/bonafide/E_0008529666_watermarked.flac,1.1928895711898804,1.738323450088501
wavmark,bonafide,E_0000439319,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000439319.flac,watermarked_audios/wavmark/bonafide/E_0000439319_watermarked.flac,1.0929231643676758,1.4630416631698608
wavmark,bonafide,E_0003340971,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003340971.flac,watermarked_audios/wavmark/bonafide/E_0003340971_watermarked.flac,1.4263832569122314,1.6896048784255981
wavmark,bonafide,E_0006306557,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006306557.flac,watermarked_audios/wavmark/bonafide/E_0006306557_watermarked.flac,1.4270275831222534,1.711199164390564
wavmark,bonafide,E_0009364750,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009364750.flac,watermarked_audios/wavmark/bonafide/E_0009364750_watermarked.flac,1.1672724485397339,1.5006475448608398
wavmark,bonafide,E_0003617108,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003617108.flac,watermarked_audios/wavmark/bonafide/E_0003617108_watermarked.flac,1.373803734779358,1.7271552085876465
wavmark,bonafide,E_0003062603,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003062603.flac,watermarked_audios/wavmark/bonafide/E_0003062603_watermarked.flac,0.5320450067520142,1.2290626764297485
wavmark,bonafide,E_0003264376,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003264376.flac,watermarked_audios/wavmark/bonafide/E_0003264376_watermarked.flac,1.1048933267593384,1.5683324337005615
wavmark,bonafide,E_0005951172,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005951172.flac,watermarked_audios/wavmark/bonafide/E_0005951172_watermarked.flac,0.8663234114646912,2.0296199321746826
wavmark,bonafide,E_0006380916,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006380916.flac,watermarked_audios/wavmark/bonafide/E_0006380916_watermarked.flac,1.4768301248550415,1.6264909505844116
wavmark,bonafide,E_0001436568,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001436568.flac,watermarked_audios/wavmark/bonafide/E_0001436568_watermarked.flac,0.7400307059288025,0.9039196968078613
wavmark,bonafide,E_0009738554,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009738554.flac,watermarked_audios/wavmark/bonafide/E_0009738554_watermarked.flac,1.41609525680542,1.9184041023254395
wavmark,bonafide,E_0002141439,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002141439.flac,watermarked_audios/wavmark/bonafide/E_0002141439_watermarked.flac,1.09972083568573,1.1445177793502808
wavmark,bonafide,E_0001585210,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001585210.flac,watermarked_audios/wavmark/bonafide/E_0001585210_watermarked.flac,1.0143742561340332,1.3047338724136353
wavmark,bonafide,E_0009692775,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009692775.flac,watermarked_audios/wavmark/bonafide/E_0009692775_watermarked.flac,1.2351627349853516,1.8600422143936157
wavmark,bonafide,E_0009497569,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009497569.flac,watermarked_audios/wavmark/bonafide/E_0009497569_watermarked.flac,1.8754591941833496,1.5940613746643066
wavmark,bonafide,E_0007164263,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007164263.flac,watermarked_audios/wavmark/bonafide/E_0007164263_watermarked.flac,1.2274366617202759,1.644295573234558
wavmark,bonafide,E_0004383331,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004383331.flac,watermarked_audios/wavmark/bonafide/E_0004383331_watermarked.flac,0.7954605221748352,1.5223150253295898
wavmark,bonafide,E_0008638873,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008638873.flac,watermarked_audios/wavmark/bonafide/E_0008638873_watermarked.flac,1.3642244338989258,1.6036531925201416
wavmark,bonafide,E_0007632384,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007632384.flac,watermarked_audios/wavmark/bonafide/E_0007632384_watermarked.flac,1.3137857913970947,1.8522180318832397
wavmark,bonafide,E_0004130722,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004130722.flac,watermarked_audios/wavmark/bonafide/E_0004130722_watermarked.flac,1.4877270460128784,1.8917689323425293
wavmark,bonafide,E_0000704813,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000704813.flac,watermarked_audios/wavmark/bonafide/E_0000704813_watermarked.flac,1.2374870777130127,1.7225173711776733
wavmark,bonafide,E_0004427089,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004427089.flac,watermarked_audios/wavmark/bonafide/E_0004427089_watermarked.flac,0.9755653142929077,1.5925235748291016
wavmark,bonafide,E_0003374849,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003374849.flac,watermarked_audios/wavmark/bonafide/E_0003374849_watermarked.flac,0.7502653002738953,1.2937206029891968
wavmark,bonafide,E_0002480871,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002480871.flac,watermarked_audios/wavmark/bonafide/E_0002480871_watermarked.flac,0.9996000528335571,1.6409193277359009
wavmark,bonafide,E_0007701030,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007701030.flac,watermarked_audios/wavmark/bonafide/E_0007701030_watermarked.flac,1.1134159564971924,1.412087321281433
wavmark,bonafide,E_0009031512,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009031512.flac,watermarked_audios/wavmark/bonafide/E_0009031512_watermarked.flac,0.9958964586257935,1.6869089603424072
wavmark,bonafide,E_0000709671,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000709671.flac,watermarked_audios/wavmark/bonafide/E_0000709671_watermarked.flac,0.8348453044891357,0.9568082094192505
wavmark,bonafide,E_0002656973,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002656973.flac,watermarked_audios/wavmark/bonafide/E_0002656973_watermarked.flac,1.9338676929473877,2.184678792953491
wavmark,bonafide,E_0004291424,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004291424.flac,watermarked_audios/wavmark/bonafide/E_0004291424_watermarked.flac,1.002640724182129,1.5426560640335083
wavmark,bonafide,E_0002303766,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002303766.flac,watermarked_audios/wavmark/bonafide/E_0002303766_watermarked.flac,1.2764912843704224,1.1898459196090698
wavmark,bonafide,E_0002000261,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002000261.flac,watermarked_audios/wavmark/bonafide/E_0002000261_watermarked.flac,1.6495394706726074,2.557886838912964
wavmark,bonafide,E_0000351484,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000351484.flac,watermarked_audios/wavmark/bonafide/E_0000351484_watermarked.flac,1.0947564840316772,1.8815540075302124
wavmark,bonafide,E_0004660757,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004660757.flac,watermarked_audios/wavmark/bonafide/E_0004660757_watermarked.flac,1.1359314918518066,1.7721680402755737
wavmark,bonafide,E_0003918928,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003918928.flac,watermarked_audios/wavmark/bonafide/E_0003918928_watermarked.flac,0.3821929693222046,1.1143726110458374
wavmark,bonafide,E_0006343730,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006343730.flac,watermarked_audios/wavmark/bonafide/E_0006343730_watermarked.flac,0.9078885912895203,1.2797657251358032
wavmark,bonafide,E_0001291814,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001291814.flac,watermarked_audios/wavmark/bonafide/E_0001291814_watermarked.flac,1.03541898727417,0.9991360306739807
wavmark,bonafide,E_0009371779,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009371779.flac,watermarked_audios/wavmark/bonafide/E_0009371779_watermarked.flac,0.9987009763717651,1.8850147724151611
wavmark,bonafide,E_0009356735,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009356735.flac,watermarked_audios/wavmark/bonafide/E_0009356735_watermarked.flac,1.3548492193222046,1.6684916019439697
wavmark,bonafide,E_0008555812,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008555812.flac,watermarked_audios/wavmark/bonafide/E_0008555812_watermarked.flac,1.7915613651275635,1.6762371063232422
wavmark,bonafide,E_0005226072,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005226072.flac,watermarked_audios/wavmark/bonafide/E_0005226072_watermarked.flac,0.6495180726051331,0.5539939999580383
wavmark,bonafide,E_0004926975,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004926975.flac,watermarked_audios/wavmark/bonafide/E_0004926975_watermarked.flac,0.7398511171340942,1.2559467554092407
wavmark,bonafide,E_0002283723,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002283723.flac,watermarked_audios/wavmark/bonafide/E_0002283723_watermarked.flac,1.3316256999969482,1.8457636833190918
wavmark,bonafide,E_0008793269,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008793269.flac,watermarked_audios/wavmark/bonafide/E_0008793269_watermarked.flac,1.1122499704360962,1.0518242120742798
wavmark,bonafide,E_0006680030,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006680030.flac,watermarked_audios/wavmark/bonafide/E_0006680030_watermarked.flac,1.6558754444122314,2.407752513885498
wavmark,bonafide,E_0009701254,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009701254.flac,watermarked_audios/wavmark/bonafide/E_0009701254_watermarked.flac,1.22354257106781,1.7769654989242554
wavmark,bonafide,E_0005414533,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005414533.flac,watermarked_audios/wavmark/bonafide/E_0005414533_watermarked.flac,2.0997884273529053,1.362133502960205
wavmark,bonafide,E_0000068801,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000068801.flac,watermarked_audios/wavmark/bonafide/E_0000068801_watermarked.flac,0.9538487792015076,1.3798439502716064
wavmark,bonafide,E_0004813037,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004813037.flac,watermarked_audios/wavmark/bonafide/E_0004813037_watermarked.flac,1.4904184341430664,2.5108203887939453
wavmark,bonafide,E_0005337995,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005337995.flac,watermarked_audios/wavmark/bonafide/E_0005337995_watermarked.flac,1.380187749862671,1.7803062200546265
wavmark,bonafide,E_0006569211,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006569211.flac,watermarked_audios/wavmark/bonafide/E_0006569211_watermarked.flac,1.0049457550048828,1.6491259336471558
wavmark,bonafide,E_0006656507,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006656507.flac,watermarked_audios/wavmark/bonafide/E_0006656507_watermarked.flac,1.0133278369903564,1.1955598592758179
wavmark,bonafide,E_0003858828,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003858828.flac,watermarked_audios/wavmark/bonafide/E_0003858828_watermarked.flac,1.219007968902588,1.624173879623413
wavmark,bonafide,E_0006051703,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006051703.flac,watermarked_audios/wavmark/bonafide/E_0006051703_watermarked.flac,1.3861809968948364,1.8948254585266113
wavmark,bonafide,E_0003614368,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003614368.flac,watermarked_audios/wavmark/bonafide/E_0003614368_watermarked.flac,0.5060614347457886,0.6223985552787781
wavmark,bonafide,E_0002886025,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002886025.flac,watermarked_audios/wavmark/bonafide/E_0002886025_watermarked.flac,0.7705903649330139,0.7949569225311279
wavmark,bonafide,E_0005411438,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005411438.flac,watermarked_audios/wavmark/bonafide/E_0005411438_watermarked.flac,1.008421540260315,1.5172635316848755
wavmark,bonafide,E_0007832397,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007832397.flac,watermarked_audios/wavmark/bonafide/E_0007832397_watermarked.flac,1.197195053100586,2.3090057373046875
wavmark,bonafide,E_0005488466,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005488466.flac,watermarked_audios/wavmark/bonafide/E_0005488466_watermarked.flac,0.42735129594802856,0.9953818321228027
wavmark,bonafide,E_0005922616,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005922616.flac,watermarked_audios/wavmark/bonafide/E_0005922616_watermarked.flac,2.5279524326324463,2.1412923336029053
wavmark,bonafide,E_0002138252,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002138252.flac,watermarked_audios/wavmark/bonafide/E_0002138252_watermarked.flac,1.6631566286087036,1.784528374671936
wavmark,bonafide,E_0009935498,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009935498.flac,watermarked_audios/wavmark/bonafide/E_0009935498_watermarked.flac,1.258393406867981,1.987260341644287
wavmark,bonafide,E_0003469451,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003469451.flac,watermarked_audios/wavmark/bonafide/E_0003469451_watermarked.flac,2.2564711570739746,1.956368088722229
wavmark,bonafide,E_0003840147,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003840147.flac,watermarked_audios/wavmark/bonafide/E_0003840147_watermarked.flac,1.8660799264907837,1.8814913034439087
